source_id,raw_company_name,raw_address,raw_phone,industry,lat,lng,google_rating,google_reviews_count
ChIJ0WfnFw4YXIgRHPfM2bO3aOc,Montgomery Village Baptist Center,"4601 Joe Lewis Rd, Knoxville, TN 37920, USA",(865) 577-6244,churches,35.92081599999999,-83.922197,4.3,32
ChIJ86sQKQoYXIgR3xydTadEqKM,Seventh Day Christian Assembly,"1700 Woodson Dr, Knoxville, TN 37920, USA",(865) 688-1107,churches,35.9192033,-83.9302735,4.8,6
ChIJMUGjgTQYXIgRsB6F7Z0j29A,South Knoxville Church of God,"5623 Magazine Rd, Knoxville, TN 37920, USA",(865) 573-4141,churches,35.91776,-83.89227600000001,4.5,18
ChIJ7dYMRyYYXIgRlAbIlG-EfGc,South Knoxville Church Of Christ,"4604 Chapman Hwy, Knoxville, TN 37920, USA",(865) 577-9036,churches,35.9312756,-83.90123299999999,4.8,9
ChIJf8KB0BkYXIgRxCqFnW7jl3Y,E Avenue House of Prayer,"818 Drive E, Knoxville, TN 37920, USA",(865) 579-4934,churches,35.9249334,-83.9144065,4.6,25
ChIJBT0YHxwYXIgRLRZrDTuX3ko,Immanuel Baptist Church,"306 Ogle Ave, Knoxville, TN 37920, USA",(865) 577-6396,churches,35.9312125,-83.9165561,4.5,8
ChIJAzgr-VsYXIgRm6GGp3ILeJA,Harris Chapel Baptist,"Knoxville, TN 37920, USA",,churches,35.8972383,-83.9054338,4.5,2
ChIJSxLZFdAZXIgRA-g0rsFdt2A,Lake Forest Presbyterian Church,"Knoxville, TN 37920, USA",(865) 577-2800,churches,35.924066,-83.8798075,4.6,8
ChIJqbdVXxcYXIgRyNVVJOMPQq8,Victory House Of Faith,"999-901 Drive E, Knoxville, TN 37920, USA",,churches,35.9245715,-83.9151248,4.4,8
ChIJSVEfGMQZXIgRP20UoHk93sM,Moreland Heights Community Church,"5214 Magazine Rd, Knoxville, TN 37920, USA",(865) 705-8746,churches,35.9172748,-83.900142,5,1
ChIJwVvRLucZXIgRpzORRBpsV70,New Prospect Presbyterian Church,"Knoxville, TN 37920, USA",(865) 577-5835,churches,35.9267536,-83.8651903,3.8,5
ChIJQ8CRlsAWXIgRjv8w7AafP5I,Church of Fire,"7509 W Dick Ford Ln, Knoxville, TN 37920, USA",(865) 617-2142,churches,35.8993945,-83.8578812,5,7
ChIJPUDIx-8ZXIgR0aULarClGAg,Gloria Dei Lutheran Church,"6632 Chapman Hwy, Knoxville, TN 37920, USA",(865) 573-5911,churches,35.91964979999999,-83.8590002,4.5,11
ChIJJxv4MKIZXIgR1onbe8PBN0M,New Sevier Home Baptist Church,"1435 Tipton Station Rd, Knoxville, TN 37920, USA",(865) 573-3324,churches,35.8960876,-83.87063719999999,4.8,4
ChIJC8A5yRsYXIgRIqf0Q39NcPE,Redemption Harvest Church Pastor Rebecca Milligan,"833 Avenue A, Knoxville, TN 37920, USA",,churches,35.92777410000001,-83.9172188,4.8,4
ChIJU1NDlckbXIgRdxiihKhgiQo,Galilee Church,"8622 Pickens Gap Rd, Knoxville, TN 37920, USA",(865) 573-0333,churches,35.8804302,-83.82747479999999,5,24
ChIJWxyaLT0aXIgRGmWMz3gTriI,Chapman Highway Church of Christ,"7604 Chapman Hwy, Knoxville, TN 37920, USA",(865) 573-6638,churches,35.9074527,-83.8368467,4.7,10
ChIJxYdm0QYbXIgRBSCDZqXEVwg,Reformata Baptist Church,"8015 Chapman Hwy, Knoxville, TN 37920, USA",(865) 297-3005,churches,35.9015764,-83.826881,4.6,11
ChIJAWLq7DEaXIgROlp70cocJZs,Tipton Station Church of Christ,"408 Tipton Station Rd, Knoxville, TN 37920, USA",(865) 313-5500,churches,35.894336,-83.8355732,5,1
ChIJLXh4PCo9XIgREaVMOPrSWwM,Saint George Greek Orthodox Church,"4070 Kingston Pike, Knoxville, TN 37919, USA",(865) 522-5043,churches,35.9424994,-83.9727945,4.8,117
ChIJqZxXoDA9XIgRB5f5q9jHtvo,Laurel Church of Christ,"3457 Kingston Pike, Knoxville, TN 37919, USA",(865) 524-1122,churches,35.9481752,-83.9620715,4.6,46
ChIJZbrzTy8XXIgRBsN2YTSngo4,Emmanuel Church Knoxville,"3611 Kingston Pike, Knoxville, TN 37919, USA",,churches,35.9467749,-83.9635418,5,16
ChIJAfG1o8g8XIgR47suVDgdmAA,Central Church of God,"4721 Papermill Dr NW, Knoxville, TN 37909, USA",(865) 584-6388,churches,35.94911200000001,-83.9912475,4.9,11
ChIJaSpxNdk8XIgRQre7lhPBQgI,Freedom Fellowship Christian,"4027 Papermill Dr NW, Knoxville, TN 37909, USA",(865) 212-3450,churches,35.9547625,-83.9790118,4.9,17
ChIJFY6flT89XIgR-IynY8w7PXI,Portland Street Baptist Church,"510 Portland St NW, Knoxville, TN 37919, USA",(865) 637-7555,churches,35.9575972,-83.9546721,4.6,11
ChIJiaj1IKM8XIgR697TIZZvyHY,Grace Church Knoxville,"1610 Midpark Rd, Knoxville, TN 37921, USA",(865) 281-1500,churches,35.9588653,-84.0074013,5,16
ChIJc1uZyKw8XIgRyz_VssWZGYw,Church of the Savior UCC,"934 N Weisgarber Rd, Knoxville, TN 37909, USA",(865) 584-7531,churches,35.9408217,-84.0098679,4.9,27
ChIJuUCJMDA9XIgRKvcwF8b-Ud4,Knoxville First Seventh-day Adventist Church,"3611 Kingston Pike, Knoxville, TN 37919, USA",(865) 524-7842,churches,35.9466942,-83.9635007,4.3,40
ChIJbdSjhe09XIgREm7YkgNIuo0,Resurrection Pres. (office),"4424 Sutherland Ave, Knoxville, TN 37919, USA",(865) 224-6175,churches,35.93644070000001,-83.9928521,5,2
ChIJBfKLWFkjXIgRA0IMcZl19Po,Two Rivers Church - Bearden Campus,"315 S Mohican St, Knoxville, TN 37919, USA",(865) 777-2121,churches,35.9375387,-83.9880975,5,8
ChIJJ41A4cw8XIgRHEU1rd5CPWY,Knoxville Potters House Christian Fellowship Church,"105 Northview St, Knoxville, TN 37919, USA",(865) 583-6031,churches,35.9406727,-83.98799989999999,4.4,7
ChIJd053K908XIgRYnxrpXZZ4x8,Kimwatt Baptist Church,"1904 Kim Watt Dr, Knoxville, TN 37909, USA",(865) 558-6108,churches,35.9580351,-83.9853315,5,5
ChIJ7VlliiM9XIgRiWV-ZLRQ1PQ,Grove Heights Baptist Church,"818 Frank St, Knoxville, TN 37919, USA",(865) 680-9358,churches,35.9543276,-83.9677327,4.8,4
ChIJa5Y_9Nc8XIgRDrzOX-J7BRE,Sutherland Ave Baptist Church,"3407 Sutherland Ave, Knoxville, TN 37919, USA",,churches,35.9491187,-83.975551,5,2
ChIJIWEjdVI9XIgRV1ZSNgpDuS0,Marble City Baptist Church,"2740 Sutherland Ave, Knoxville, TN 37919, USA",,churches,35.95360429999999,-83.9619824,4,4
ChIJLad5JDUjXIgRT_ftJIMZyF4,Bearden UMC Childcare Program,"4407 Sutherland Ave, Knoxville, TN 37919, USA",(865) 588-1492,churches,35.9379161,-83.99308669999999,4.1,17
ChIJS-Q5RWA9XIgR6SxFR6jM70U,Redeemer Church of Knoxville,"1642 Highland Ave, Knoxville, TN 37916, USA",(865) 524-4552,churches,35.95981,-83.9337863,4.9,31
ChIJm5h3g8MXXIgR3Whd8rvawrw,St John's Episcopal Cathedral,"413 Cumberland Ave, Knoxville, TN 37902, USA",(865) 525-7347,churches,35.9626952,-83.9187539,4.5,90
ChIJb9ZfH0c9XIgRSauv40Tn21c,Second Presbyterian Church,"2829 Kingston Pike, Knoxville, TN 37919, USA",(865) 523-2189,churches,35.9521384,-83.9505901,4.6,20
ChIJtURqgzg9XIgRWsUjDxiggiY,Tennessee Valley Unitarian Universalist Church,"2931 Kingston Pike, Knoxville, TN 37919, USA",(865) 523-4176,churches,35.9516398,-83.9523719,4.7,63
ChIJ0XU2YF89XIgRCctDCyr-d3o,St. John XXIII,"1710 Melrose Pl, Knoxville, TN 37916, USA",(865) 523-7931,churches,35.954008,-83.9324005,4.8,39
ChIJLSm0fF89XIgRSCePosXjyYI,Wesley Foundation at UTK,"United Methodist University Center, 1718 Melrose Pl United Methodist University Center, Knoxville, TN 37916, USA",(276) 243-6686,churches,35.9545277,-83.93244899999999,4.5,4
ChIJuYOqeN8XXIgRvL_TVVUjtLs,Christ Chapel,"1538 Highland Ave, Knoxville, TN 37916, USA",(865) 525-7413,churches,35.9604907,-83.931856,4.4,9
ChIJcdunOF89XIgR3ynkWz6Mk8s,Christian Student Center,"1821 Melrose Ave, Knoxville, TN 37916, USA",(865) 523-4796,churches,35.9535496,-83.93336459999999,4.8,5
ChIJB7i8hIgXXIgRNm9IrvuDBGk,Woodlawn Christian Church,"4339 Woodlawn Pike, Knoxville, TN 37920, USA",(865) 573-6721,churches,35.9380264,-83.9011764,4.7,43
ChIJg6J6KJwXXIgRM_IY3kWf4gQ,Hillcrest Community Church,"1615 Price Ave, Knoxville, TN 37920, USA",(865) 577-0737,churches,35.9500664,-83.8929016,4.9,17
ChIJibSLRYQXXIgRY7mM6GiiJ-A,South Knoxville Worship Center Assemblies of God,"3910 Woodlawn Pike, Knoxville, TN 37920, USA",(865) 577-2615,churches,35.9426065,-83.8980605,4.9,24
ChIJ0WklWo0XXIgRc0t6dTPSMVs,Graystone Presbyterian Church (U.S.A),"139 Woodlawn Pike, Knoxville, TN 37920, USA",(865) 577-0287,churches,35.9451114,-83.90969059999999,4.7,19
ChIJC0UKVJUXXIgR0IJZ4v68gPU,South Knoxville Baptist Church,"522 Sevier Ave Suite 109, Knoxville, TN 37920, USA",(865) 573-1973,churches,35.9565785,-83.9103253,4,3
ChIJXYfrcZ0XXIgRhjh-B8oeLJ4,South Knoxville Church of the Nazarene,"3400 Sevier Ave, Knoxville, TN 37920, USA",(865) 315-7431,churches,35.9469808,-83.89074529999999,5,5
ChIJmZp8Wg0XXIgRiVdG7Wv6Ltk,Island Home Baptist Church,"2323 Island Home Ave, Knoxville, TN 37920, USA",(865) 573-3212,churches,35.956012,-83.879689,4.6,21
ChIJc29x8XoXXIgRZgwhcnyAOZA,Knoxville First Free Will Baptist Church,"4301 Sevierville Pike, Knoxville, TN 37920, USA",(865) 573-5171,churches,35.9429618,-83.8815698,4.6,13
ChIJ61MAUlkXXIgRNtSB3DKG7xM,Meadow View Baptist Church,"4300 Island Home Pike, Knoxville, TN 37920, USA",(865) 573-7661,churches,35.9375031,-83.8629577,4.6,8
ChIJTYvGwEQXXIgRq5xUOXCKUzs,Burnett's Creek Baptist Church,"3919 Island Home Pike, Knoxville, TN 37920, USA",,churches,35.9446748,-83.8608419,4.5,6
ChIJob2CsL8QXIgRYGKaHUnIaXc,Eastwood Baptist Church,"2808 French Broad Ln, Knoxville, TN 37914, USA",(865) 525-0022,churches,35.9507499,-83.8273444,4.3,3
ChIJJbA2HwcRXIgRVmwMd_X0vLg,Asbury Church of Christ,"2441 Asbury Rd, Knoxville, TN 37914, USA",(865) 577-7296,churches,35.9588964,-83.8423743,5,2
ChIJUTTAz1k8XIgRgh60MMvVINY,First Apostolic Church Knoxville,"5020 Pleasant Ridge Rd, Knoxville, TN 37912, USA",(865) 523-5261,churches,35.987266,-83.99370189999999,4.6,76
ChIJB8404wk9XIgR5LTrJUbrxEU,Open Door Church,"2806 Sherman St, Knoxville, TN 37921, USA",(865) 329-3330,churches,35.9807391,-83.9593005,5,13
ChIJP3mM9qc9XIgR527qdBXPQ54,Friendship Missionary Baptist,"1933 Texas Ave, Knoxville, TN 37921, USA",(865) 523-8813,churches,35.9814503,-83.9627275,4.9,15
ChIJHcJGXBI9XIgRs5lBjsM-Km4,Calvary Commons at Belmont Heights,"2510 Belmont Heights Ave NW, Knoxville, TN 37921, USA",(865) 523-9701,churches,35.96856340000001,-83.9564336,4.6,14
ChIJ24n7ikc9XIgRnSl6hK5uHGE,The Way Church Knoxville,"5403 Western Ave #104, Knoxville, TN 37921, USA",,churches,35.9771783,-84.0100372,5,2
ChIJfxxEaBk9XIgRMoovuuA2Mbc,Church of God-Union Assembly,"3428 Keith Ave, Knoxville, TN 37921, USA",(865) 523-1496,churches,35.964789,-83.9677906,5,21
ChIJsdxLiY48XIgRju-Nf7i-1eE,Third Creek Baptist Church,"4917 Western Ave, Knoxville, TN 37921, USA",(865) 437-6451,churches,35.9757468,-84.0022408,4.8,4
ChIJO0L2B2E9XIgRz3NhG4hwA9I,Lonsdale Community Church,"1518 New York Ave, Knoxville, TN 37921, USA",,churches,35.9814415,-83.954427,4.4,9
ChIJ50Z7Hxo9XIgRvrLkpE7Hofw,West View Community Church,"3224 Joyce Ave, Knoxville, TN 37921, USA",,churches,35.9649586,-83.964843,4.8,23
ChIJa8CGxoM8XIgRAaKqSvrxhlE,Cumberland Church,"5600 Western Ave NW, Knoxville, TN 37921, USA",(865) 584-9129,churches,35.97727260000001,-84.012757,4.4,18
ChIJyyfIHVEWXIgRx2qRlWzhadw,Life Song Church,"1740 Texas Avenue Temporary Address, Knoxville, TN 37917, USA",(865) 730-0025,churches,35.98294740000001,-83.9609298,4.7,10
ChIJL74JWac9XIgR55GX9AULmQs,First Calvary Baptist Church,"1750 Delaware Ave, Knoxville, TN 37921, USA",(865) 522-3036,churches,35.9812615,-83.9594418,4.7,11
ChIJe_sVSvw9XIgR7fz33d7RZCs,Christ Church Presbyterian,"5520 Ball Camp Pike, Knoxville, TN 37921, USA",,churches,35.9749226,-84.0119644,5,6
ChIJR8kNGhQ9XIgRBIQcYScJVXY,Hearts Way,"2810 Middlebrook Pike, Knoxville, TN 37921, USA",(865) 522-5550,churches,35.963862,-83.9579024,5,4
ChIJ-W8-duI9XIgRFQmiuJVCuHs,Keith Avenue Baptist Church,"1727 Sterchi St, Knoxville, TN 37921, USA",,churches,35.9692374,-83.9557061,5,8
ChIJsW4jqGU9XIgRISCmWMfxcis,Bethlehem Missionary Baptist Church,"Knoxville, TN 37912, USA",(865) 633-9896,churches,35.9845901,-83.97797229999999,5,4
ChIJS4iOHSo9XIgRMwPVC6xko7Q,Landbrook Baptist Church,"4704 Bradshaw Rd, Knoxville, TN 37921, USA",,churches,35.9796838,-83.9919149,5,1
ChIJc9_aaXw8XIgReR6bwi_dIbg,Sullivan Road Christian Church,"4503 Sullivan Rd, Knoxville, TN 37921, USA",(865) 588-6994,churches,35.98766980000001,-84.00965950000001,3.9,7
ChIJrw4Nrpk8XIgRpDO54cg7J4A,"Light House Ministry, Inc. Church of God In Christ","5341 Montwood Dr, Knoxville, TN 37921, USA",(865) 602-7910,churches,35.9647352,-84.00797519999999,5,1
ChIJy3S9MCsWXIgRBWWSlq_aeUY,Holy Ghost Catholic Church,"1041 N Central St, Knoxville, TN 37917, USA",(865) 522-2205,churches,35.9802137,-83.928235,4.7,159
ChIJgy1qZGM9XIgRYgKTflQ_AW0,Rogers Memorial Baptist Church,"520 College St, Knoxville, TN 37921, USA",(865) 523-2334,churches,35.9670601,-83.9371956,4.9,21
ChIJwxH6J9IXXIgRDxWABUpnBzw,St. John's Lutheran Church,"544 N Broadway, Knoxville, TN 37917, USA",(865) 523-3330,churches,35.9737491,-83.923557,4.6,52
ChIJ0we9THQ9XIgRlkPAu7imPT8,West Side Baptist Church,"1524 Vermont Ave, Knoxville, TN 37921, USA",(865) 525-9428,churches,35.9778825,-83.9495183,5,17
ChIJAY40pS0WXIgRJZNA1DASGeE,St. James Episcopal Church,"1101 N Broadway, Knoxville, TN 37917, USA",(865) 523-5687,churches,35.9825503,-83.9232268,4.7,62
ChIJvWLb24I9XIgRcFxNx_FRltE,Grove City Baptist Church,"802 Virginia Ave, Knoxville, TN 37921, USA",(865) 521-5070,churches,35.9818718,-83.9418191,4.6,13
ChIJ_1BGJnE9XIgRCUSJoFuINCQ,Beaumont Avenue Baptist Church,"1502 Beaumont Ave, Knoxville, TN 37921, USA",(865) 523-1488,churches,35.97400090000001,-83.9454464,4.5,17
ChIJZ-GeC3w9XIgRx2BUULFhz40,Greater Bush Grove Baptist Church,"1455 W 4th Ave, Knoxville, TN 37921, USA",(865) 546-0598,churches,35.9731739,-83.93713230000002,4.6,14
ChIJTQfm6i4WXIgRYeye8FQpARw,Glen Oak Missionary Baptist,"510 E Oklahoma Ave, Knoxville, TN 37917, USA",(865) 637-4976,churches,35.9862467,-83.9251823,4.8,22
ChIJHy3KCi4WXIgRhgK8fRtjNNQ,First Lutheran Church and School,"1207 N Broadway, Knoxville, TN 37917, USA",(865) 524-0308,churches,35.9843365,-83.922849,4.9,25
ChIJ3___w9wXXIgR3G--4gE90QM,Ignition Church,"211 W Fifth Ave, Knoxville, TN 37917, USA",(865) 309-4468,churches,35.9730292,-83.9227798,4.6,10
ChIJrXBt1bkXXIgRtAvCQQ4LJYU,Redeemer City Church,"828 Tulip Ave., Knoxville, TN 37921, USA",(813) 695-6891,churches,35.9665992,-83.9299516,4.8,16
ChIJZy4XXtQXXIgRjES9iIwu4u0,Northside Baptist Church,"201 Bernard Ave, Knoxville, TN 37917, USA",(865) 522-1695,churches,35.9763005,-83.9280862,4.8,5
ChIJB4ZAvH09XIgRjmnyjeljK_g,Water Angel Ministries INC.,"907 University Ave, Knoxville, TN 37921, USA",(865) 524-5194,churches,35.9726146,-83.9335929,4.6,78
ChIJM9ndhoY9XIgRUjLwfAKTnvA,Oakwood Baptist Church,"111 E Columbia Ave, Knoxville, TN 37917, USA",(865) 524-7548,churches,35.9880036,-83.9370029,4.7,10
ChIJAdpf0GI9XIgRFDxb4vUgy5M,Children of God Ministries,"309 Deaderick Ave, Knoxville, TN 37921, USA",(865) 985-2307,churches,35.9681904,-83.93425189999999,4.8,19
ChIJDfUzRG49XIgROZE7fYDE5ug,College Hill Seventh-day Adventist Church,"1837 Brandau St, Knoxville, TN 37921, USA",(865) 524-1424,churches,35.9676885,-83.94586439999999,4.5,15
ChIJwVa31589XIgRpFM3lObeY8M,Tennessee Avenue Baptist Church,"1324 Tennessee Ave, Knoxville, TN 37921, USA",(865) 525-7974,churches,35.9807102,-83.9513046,4.3,9
ChIJPSsW3X09XIgRDV2tLHTibiA,Elm Street Baptist Church,"728 Burgess Ave, Knoxville, TN 37921, USA",(865) 525-1064,churches,35.9737655,-83.933725,5,1
ChIJsTLWTnk9XIgR7XW7qZWEByI,New Victory Baptist Church,"923 W Baxter Ave, Knoxville, TN 37921, USA",,churches,35.975415,-83.9377906,5,3
ChIJ5SaGO9UXXIgRqo37PZU4dXk,Hinton Street Bible Methodist Church,"207 Hinton Ave, Knoxville, TN 37917, USA",(865) 687-6965,churches,35.9785525,-83.9301294,4.8,5
ChIJ-Vcs-igWXIgRDn26RQnp0R0,Faith Southern Methodist Church,"424 E Oldham Ave, Knoxville, TN 37917, USA",,churches,35.9882088,-83.92928599999999,4,1
ChIJrwFsIHw9XIgRcpiKXz8HQT4,Wesley House Community Center,"1719 Reynolds St, Knoxville, TN 37921, USA",(865) 524-5494,churches,35.9696856,-83.94647479999999,4.6,184
ChIJZZYXgnU9XIgRcXu80pjzEkI,Massachusetts Avenue Church,"1328 Massachusetts Ave, Knoxville, TN 37921, USA",(865) 546-0580,churches,35.9800559,-83.95047129999999,5,3
ChIJeXYlITMjXIgRYDGMfwYGZc0,"First Church of Christ, Scientist & Christian Science Reading Room","3622 Kingston Pike, Knoxville, TN 37919, USA",(865) 637-4570,churches,35.9459948,-83.9631716,3.4,5
ChIJ61QPhSY9XIgRv6px5sUeN5c,N.L. Inc. Churh Of God In Christ,"3307 Pilkay Rd NW, Knoxville, TN 37919, USA",(865) 361-3386,churches,35.9523077,-83.9695345,5,1
ChIJsdvLHVEWXIgRqRPdo9YAWk8,Overcoming Believers Church,"211 Harriet Tubman St, Knoxville, TN 37915, USA",(865) 633-9050,churches,35.9747218,-83.9089149,4.6,125
ChIJX4CYJbEXXIgRkpbUmj0DxgY,Mt Olive Baptist Church,"1601 Dandridge Ave, Knoxville, TN 37915, USA",(865) 524-1601,churches,35.9705833,-83.9056167,4.5,28
ChIJxdi4oXk9XIgRI2HBpNXzljg,Gods Place,"2204 Linden Ave, Knoxville, TN 37917, USA",(865) 637-7000,churches,35.9804801,-83.89950189999999,4.5,36
ChIJbwPND_gWXIgReNiGGds1ha8,Payne Avenue Missionary Baptist Church,"2714 Martin Luther King Jr Ave, Knoxville, TN 37914, USA",(865) 524-7234,churches,35.9873903,-83.889189,4.7,26
ChIJBUCx9bEXXIgRdVj8A57-ei0,Mt Calvary Baptist Church,"1807 Dandridge Ave, Knoxville, TN 37915, USA",(865) 524-5912,churches,35.9724745,-83.90119609999999,4.7,40
ChIJhz_bYlQWXIgRTRFfdYakm7g,St Paul Baptist Church,"2342 Louise Ave, Knoxville, TN 37915, USA",(865) 524-7095,churches,35.9805962,-83.8945044,4.8,18
ChIJG7ppqVYWXIgRBAYk8It5Fco,Bethel AME Church,"2460 Parkview Ave, Knoxville, TN 37914, USA",(865) 444-1159,churches,35.98331590000001,-83.8944788,4.8,17
ChIJ5XMGwqwXXIgRce1Z8J_DoEM,New Salem Baptist Church,"2041 Bethel Ave, Knoxville, TN 37915, USA",(865) 522-4212,churches,35.9763721,-83.89662919999999,4.9,10
ChIJK4P1Zf8WXIgR6Jq3-u0vKro,Church of God Sanctified,"729 S Cherry St, Knoxville, TN 37914, USA",(865) 524-4491,churches,35.9812298,-83.888967,4.7,14
ChIJuxXjx6kXXIgRvL09bWUoXhM,Wilder Baptist Church,"1531 Wilder Pl, Knoxville, TN 37915, USA",(865) 523-1081,churches,35.9699256,-83.891004,4.4,10
ChIJpYLHhEwWXIgR8QqvuOBU4es,Greater Ebenezer Baptist Church,"1912 E 5th Ave, Knoxville, TN 37917, USA",(865) 200-4715,churches,35.9804879,-83.9052651,4.8,8
ChIJa3GEeEkWXIgR5iz7aTF2-Wk,Peace and Goodwill Missionary Baptist Church,"1723 Washington Ave, Knoxville, TN 37917, USA",(865) 522-4794,churches,35.9841755,-83.9084371,4.9,12
ChIJ3Up7da8XXIgRCdhz0jHeHAE,Linden Baptist Church,"2341 Jefferson Ave, Knoxville, TN 37917, USA",,churches,35.9854512,-83.90125719999999,5,3
ChIJw3H8rlQWXIgRZGAB6xb9BGw,St John Baptist Church,"2250 Martin Luther King Jr Ave, Knoxville, TN 37915, USA",(865) 524-8873,churches,35.9794051,-83.8972254,4,12
ChIJJ9WSbKsXXIgR--Rk9OsEEEs,Greenway Baptist Church,"Knoxville, TN 37915, USA",,churches,35.9759164,-83.893794,5,1
ChIJ_yNx91UWXIgRpPiVBM3ssWo,Mattie E Coleman Memorial Church,"2537 Selma Ave, Knoxville, TN 37914, USA",(865) 524-0681,churches,35.9819534,-83.88991879999999,5,1
ChIJAQDMz1cWXIgRfr798KrwPVk,New Beginnings Christian Community Fellowship,"2625 Martin Luther King Jr Ave, Knoxville, TN 37914, USA",(865) 247-7698,churches,35.9861857,-83.89039989999999,5,2
ChIJ0dl5aUwWXIgRXszxezibSiw,Central Church of Christ,"1932 Woodbine Ave, Knoxville, TN 37917, USA",(865) 522-3710,churches,35.9820682,-83.90455469999999,3.7,6
ChIJhUuDmlUWXIgRrhc8CwBuK1g,St. Luke's Episcopal Church,"600 S Chestnut St, Knoxville, TN 37914, USA",(865) 522-4244,churches,35.9808579,-83.8905401,4.5,18
ChIJrZkgRugWXIgRCp3p6GcclrA,Mt Avenue Church of God,"3501 Mt Dr, Knoxville, TN 37914, USA",(865) 525-2911,churches,35.9893354,-83.86991929999999,5,2
ChIJLbO0veIWXIgRVbRH6MEqQAI,Mt Zion Baptist Church,"2714 Brooks Ave, Knoxville, TN 37914, USA",(865) 522-2715,churches,35.9785179,-83.8786872,4.9,15
ChIJsyFg8PwWXIgR4zF4H2qcDnQ,Community Evangelistic Church,"2650 Boyds Bridge Pike, Knoxville, TN 37914, USA",(865) 525-1589,churches,35.9792572,-83.8807806,4.7,17
ChIJ7wb0dtwWXIgR0IoilfM0oEk,Riverview Baptist Church,"3618 Delrose Dr, Knoxville, TN 37914, USA",,churches,35.9833134,-83.86347409999999,4.7,10
ChIJ_dpkygQXXIgR8u51NZDmvwI,Marble Hill Church,"2530 Riverside Dr, Knoxville, TN 37914, USA",(865) 524-5061,churches,35.9700572,-83.8793791,4.4,10
ChIJmattWsMWXIgR5XiDpcPlhq0,Mc Donald Drive Church of Christ,"3800 McDonald Dr, Knoxville, TN 37914, USA",(865) 524-0161,churches,35.9880123,-83.8634336,5,7
ChIJ92U_cfkWXIgRVlqVRZbR4A4,Logan Temple AME Zion Church,"2744 Selma Ave, Knoxville, TN 37914, USA",,churches,35.9850888,-83.8853955,4.2,16
ChIJJ82BhVEWXIgRL9wFbtNbu5I,New Mount Calvary Baptist Church,"2409 E Magnolia Ave, Knoxville, TN 37917, USA",(865) 522-3575,churches,35.98379250000001,-83.8981987,5,1
ChIJ9xyXpfsWXIgRBqU1AEHFqnI,Living Word Baptist Church,"819 Houston St, Knoxville, TN 37914, USA",(865) 673-4880,churches,35.9845903,-83.8820944,5,1
ChIJUyMchykRXIgREPgne-HAhyQ,Ramsey Heights Baptist Church,"5011 Strawberry Plains Pike, Knoxville, TN 37914, USA",,churches,35.97724970000001,-83.84178,4.7,16
ChIJj_fyB9oQXIgR28pZLZgYKfk,Sand Branch United Methodist Church - Food Distribution Center,"2301 Thorngrove Pike, Knoxville, TN 37914, USA",(865) 523-6632,churches,35.9701738,-83.8367143,5,1
ChIJPaW-i2Q8XIgRQ3astiu6v0M,Walridge Baptist Church,"3020 Walridge Rd, Knoxville, TN 37921, USA",(865) 274-3564,churches,35.9899536,-84.00365169999999,4.8,31
ChIJnT5dFmc8XIgR8cupyzXtg3U,Northwest Church of God,"5320 Pleasant Ridge Rd, Knoxville, TN 37912, USA",(865) 523-7288,churches,35.98987899999999,-83.99761199999999,5,19
ChIJPdR_Cqk9XIgR414vWABL_mg,Grace Christian Church Slavic Church,"2110 Merchant Dr, Knoxville, TN 37912, USA",(865) 333-2050,churches,35.9971798,-83.9915752,4.9,34
ChIJvb1QV0Y8XIgR6R1vIY1Rhs8,Village Church,"1705 Merchant Dr, Knoxville, TN 37912, USA",,churches,36.0008141,-83.9872929,4.6,14
ChIJsydhicU9XIgRldo0SWpRwqY,Berea Baptist Church,"124 E Inskip Dr, Knoxville, TN 37912, USA",(865) 689-2225,churches,36.0099232,-83.9635089,4.9,19
ChIJAyRNZ649XIgRsCRMx8Ey7nk,Cornerstone Christian Church,"1411 Lantana Ln NW, Knoxville, TN 37912, USA",(865) 673-3220,churches,35.9901186,-83.9685604,5,13
ChIJq6qq6sQXXIgRxzEa7SWjnhM,St Mary Coptic Orthodox Church,"1921 Sunny Ln, Knoxville, TN 37912, USA",(865) 582-3000,churches,35.9899014,-83.9839212,4.8,25
ChIJA7GJOa09XIgRproPHcP2Cj8,Norwood Baptist Church,"1725 Wilson Rd, Knoxville, TN 37912, USA",(865) 387-3774,churches,35.991001,-83.9736382,4.5,10
ChIJ41W-imc8XIgRCU-2SQBJXws,Northwest Baptist Church,"2614 Merchant Dr, Knoxville, TN 37912, USA",(865) 525-7765,churches,35.9931507,-83.99703009999999,4.7,7
ChIJY73tWgA9XIgRS3OMlh8Rp7Q,Gospel Hope Church,"4206 Central Ave Pike, Knoxville, TN 37912, USA",(865) 622-7932,churches,36.0035574,-83.9596315,4.8,19
ChIJ6UuDy6c9XIgRkbWyxghySb0,Lomax Temple AME Zion Church,"3220 Sherman St, Knoxville, TN 37921, USA",(865) 329-1113,churches,35.9837002,-83.96287439999999,4.7,13
ChIJpd_DxKA9XIgRFPc_uFSPtNU,Local Church Knoxville,"6700 Jubilee Center Way, Knoxville, TN 37912, USA",(865) 264-9902,churches,36.0150898,-84.0094665,5,10
ChIJPSboyiMWXIgRcvk7eSNTxZA,Amazing Church International,"5401 Tiffany Ln, Knoxville, TN 37912, USA",(865) 365-8500,churches,35.9983089,-83.9920959,4.3,10
